slice_file_name,fsID,start,end,salience,fold,classID,class
162432-6-11-0.wav,162432,24.903071,25.86644,1,5,6,gun_shot
85663-3-0-0.wav,85663,0,2.089796,1,5,3,dog_bark
178497-3-0-6.wav,178497,3,7,1,5,3,dog_bark
9674-1-0-0.wav,9674,1.062597,5.062597,1,3,1,car_horn
81799-3-0-0.wav,81799,29.935495,33.935495,2,7,3,dog_bark
71439-1-2-0.wav,71439,55.904472,56.837942,2,5,1,car_horn
72259-1-9-17.wav,72259,232.938833,236.938833,2,5,1,car_horn
7389-1-4-15.wav,7389,168.261242,172.261242,2,4,1,car_horn
47926-3-3-0.wav,47926,6.593779,7.433681,1,4,3,dog_bark
42101-1-1-0.wav,42101,69.97537,71.293747,2,9,1,car_horn
176631-1-0-0.wav,176631,28.32413,30.302215,2,3,1,car_horn
174284-6-2-0.wav,174284,5.175802,8.181107,1,7,6,gun_shot
174290-6-0-0.wav,174290,0.273102,2.366884,1,1,6,gun_shot
59800-3-3-1.wav,59800,29.686686,33.686686,1,9,3,dog_bark
145683-6-1-0.wav,145683,7.071442,8.452256,2,9,6,gun_shot
72259-1-7-22.wav,72259,154.281751,158.281751,2,5,1,car_horn
176783-3-0-5.wav,176783,2.5,6.5,1,3,3,dog_bark
72259-1-10-9.wav,72259,272.749294,276.749294,2,5,1,car_horn
116400-3-0-2.wav,116400,1,5,1,3,3,dog_bark
148827-6-1-0.wav,148827,1.836281,2.622326,1,7,6,gun_shot
116484-3-0-6.wav,116484,3,7,1,4,3,dog_bark
43787-3-2-0.wav,43787,8.866392,10.710337,1,5,3,dog_bark
72220-3-2-3.wav,72220,30.233661,34.233661,2,10,3,dog_bark
51022-3-7-0.wav,51022,14.201777,15.292682,2,1,3,dog_bark
190680-3-6-0.wav,190680,36.24834,40.24834,2,6,3,dog_bark
71309-1-0-0.wav,71309,0.406025,4.406025,2,8,1,car_horn
197320-6-8-0.wav,197320,22.77214,25.171636,1,2,6,gun_shot
155313-3-0-0.wav,155313,2.249546,3.021266,1,8,3,dog_bark
135528-6-2-0.wav,135528,13.440571,17.440571,2,4,6,gun_shot
197075-3-1-1.wav,197075,16.753779,20.753779,2,6,3,dog_bark
145206-6-1-0.wav,145206,1.340558,2.812544,1,8,6,gun_shot
175852-1-0-0.wav,175852,0.099252,1.234139,1,8,1,car_horn
148827-6-4-0.wav,148827,5.17942,5.746939,1,7,6,gun_shot
30832-3-1-0.wav,30832,11.085712,12.093504,2,4,3,dog_bark
67049-3-0-0.wav,67049,0.074989,4.074989,1,7,3,dog_bark
109233-3-0-6.wav,109233,18.452386,22.452386,1,6,3,dog_bark
175854-1-0-0.wav,175854,0.060186,0.751776,1,3,1,car_horn
135527-6-11-0.wav,135527,36.274749,38.164694,2,7,6,gun_shot
155309-3-0-0.wav,155309,0,1.219048,1,3,3,dog_bark
33696-3-4-0.wav,33696,69.289945,73.289945,2,3,3,dog_bark
9031-3-2-0.wav,9031,6.7577,9.055317,1,1,3,dog_bark
95549-3-0-14.wav,95549,18.181689,22.181689,2,8,3,dog_bark
20285-3-2-0.wav,20285,18.510488,19.062828,1,5,3,dog_bark
107090-1-1-0.wav,107090,29.715744,30.54502,2,8,1,car_horn
197318-6-0-0.wav,197318,0.401594,1.93267,1,1,6,gun_shot
28284-3-1-0.wav,28284,18.749465,19.909404,1,6,3,dog_bark
162436-6-0-0.wav,162436,0,1.796802,1,3,6,gun_shot
171249-1-1-0.wav,171249,11.144995,11.723836,2,4,1,car_horn
160094-3-0-0.wav,160094,0.120695,0.313453,1,1,3,dog_bark
50612-3-0-0.wav,50612,0,0.769615,1,7,3,dog_bark
54187-1-0-2.wav,54187,1.189361,5.189361,1,9,1,car_horn
72265-3-4-0.wav,72265,31.024479,33.127833,2,9,3,dog_bark
72259-1-7-1.wav,72259,143.781751,147.781751,2,5,1,car_horn
46654-6-0-0.wav,46654,0.084334,1.222838,1,1,6,gun_shot
95536-3-0-4.wav,95536,2,6,2,6,3,dog_bark
197320-6-0-0.wav,197320,0.830595,2.88401,1,2,6,gun_shot
94868-1-0-0.wav,94868,0.179042,0.530411,1,1,1,car_horn
135526-6-11-0.wav,135526,25.371846,27.766329,1,3,6,gun_shot
85544-3-7-0.wav,85544,29.3351,31.241455,1,4,3,dog_bark
77246-6-0-0.wav,77246,2.329836,3.657301,1,1,6,gun_shot
196561-3-0-29.wav,196561,14.5,18.5,1,8,3,dog_bark
87275-1-3-0.wav,87275,2.202508,2.264294,2,1,1,car_horn
77674-3-0-0.wav,77674,0.130222,4.130222,1,7,3,dog_bark
118962-3-0-0.wav,118962,0,2.129854,1,2,3,dog_bark
25039-6-1-0.wav,25039,1.970138,3.712121,1,8,6,gun_shot
34241-1-0-0.wav,34241,0.693691,1.988582,2,7,1,car_horn
175848-1-0-0.wav,175848,0.094818,0.632591,1,6,1,car_horn
194754-3-0-0.wav,194754,0.312357,4.312357,1,7,3,dog_bark
185436-1-3-0.wav,185436,161.946964,164.636643,2,5,1,car_horn
35628-3-0-0.wav,35628,0.689299,4.689299,1,10,3,dog_bark
95549-3-0-6.wav,95549,14.181689,18.181689,2,8,3,dog_bark
196400-6-0-0.wav,196400,0,3.139605,1,1,6,gun_shot
57105-3-0-1.wav,57105,178.952055,182.952055,2,9,3,dog_bark
175855-1-0-0.wav,175855,0.165309,0.712897,1,4,1,car_horn
116400-3-1-0.wav,116400,12.269801,16.269801,1,3,3,dog_bark
159708-6-4-0.wav,159708,1.214135,1.516277,1,7,6,gun_shot
82024-3-0-4.wav,82024,24.651009,28.651009,2,7,3,dog_bark
71309-1-0-4.wav,71309,2.406025,6.406025,2,8,1,car_horn
159708-6-1-0.wav,159708,0.339735,0.625168,1,7,6,gun_shot
54187-1-0-1.wav,54187,0.689361,4.689361,1,9,1,car_horn
196561-3-0-44.wav,196561,22,26,1,8,3,dog_bark
70098-3-1-0.wav,70098,4.072417,6.626475,1,9,3,dog_bark
29937-3-0-14.wav,29937,7,11,2,5,3,dog_bark
28808-1-0-10.wav,28808,5,9,1,10,1,car_horn
85362-3-3-0.wav,85362,12.148076,16.148076,1,7,3,dog_bark
190680-3-1-0.wav,190680,5.960838,7.49752,2,6,3,dog_bark
180257-3-0-5.wav,180257,2.5,6.5,1,7,3,dog_bark
52740-3-0-3.wav,52740,69.59769,73.59769,2,9,3,dog_bark
199769-1-0-13.wav,199769,7.348273,11.348273,1,3,1,car_horn
207124-3-2-0.wav,207124,6.84603,10.84603,1,3,3,dog_bark
7913-3-3-0.wav,7913,7.00735,7.704826,1,10,3,dog_bark
4918-3-4-0.wav,4918,7.4672,8.389333,1,8,3,dog_bark
7389-1-1-0.wav,7389,68.122848,72.027979,2,4,1,car_horn
180156-1-12-0.wav,180156,37.221566,37.432653,2,9,1,car_horn
143115-1-2-0.wav,143115,39.187397,40.394711,2,6,1,car_horn
94401-1-0-0.wav,94401,106.737529,107.836173,1,2,1,car_horn
18581-3-1-3.wav,18581,65.21059,69.21059,2,2,3,dog_bark
33849-3-3-0.wav,33849,5.017459,6.712811,1,2,3,dog_bark
116485-3-0-6.wav,116485,3,7,1,7,3,dog_bark
28808-1-0-4.wav,28808,2,6,1,10,1,car_horn
7389-1-4-6.wav,7389,163.761242,167.761242,2,4,1,car_horn
136399-6-6-0.wav,136399,24.06018,25.991092,1,9,6,gun_shot
197075-3-4-1.wav,197075,46.566409,50.566409,2,6,3,dog_bark
22347-3-3-0.wav,22347,18.188915,22.188915,1,2,3,dog_bark
52077-3-0-3.wav,52077,2.10243,6.10243,1,3,3,dog_bark
200161-3-6-3.wav,200161,39.117328,43.117328,1,3,3,dog_bark
145611-6-4-0.wav,145611,21.307256,22.370753,2,5,6,gun_shot
112195-3-0-80.wav,112195,40,44,1,2,3,dog_bark
99812-1-5-0.wav,99812,253.20985,255.741948,2,7,1,car_horn
117048-3-0-23.wav,117048,11.5,15.5,1,3,3,dog_bark
174289-6-0-0.wav,174289,0.675822,2.896379,1,10,6,gun_shot
184725-3-0-2.wav,184725,1,5,1,3,3,dog_bark
181725-3-0-37.wav,181725,18.5,22.5,1,5,3,dog_bark
152588-3-0-0.wav,152588,0.386897,2.805001,1,9,3,dog_bark
162432-6-14-0.wav,162432,27.712896,28.290917,1,5,6,gun_shot
183989-3-1-18.wav,183989,80.176471,84.176471,2,4,3,dog_bark
162433-6-5-0.wav,162433,2.82883,3.338725,1,8,6,gun_shot
72259-1-7-16.wav,72259,151.281751,155.281751,2,5,1,car_horn
72259-1-0-5.wav,72259,2.5,6.5,2,5,1,car_horn
133797-6-2-0.wav,133797,9.116689,10.885791,1,6,6,gun_shot
200460-6-2-0.wav,200460,4.987279,5.849278,1,10,6,gun_shot
35629-3-3-0.wav,35629,32.347248,33.537806,1,4,3,dog_bark
34708-6-1-0.wav,34708,7.901233,9.25524,1,3,6,gun_shot
197243-3-1-0.wav,197243,2.149961,2.733176,1,5,3,dog_bark
161923-3-0-19.wav,161923,9.5,13.5,1,6,3,dog_bark
136399-6-4-0.wav,136399,19.537781,21.4941,1,9,6,gun_shot
23161-6-0-0.wav,23161,58.366645,58.635605,2,4,6,gun_shot
66587-3-1-0.wav,66587,3.077173,3.428645,1,5,3,dog_bark
72539-3-0-1.wav,72539,7.30482,11.30482,1,2,3,dog_bark
135526-6-7-0.wav,135526,16.858129,18.913998,1,3,6,gun_shot
135527-6-14-10.wav,135527,53.406976,57.406976,2,7,6,gun_shot
38121-3-0-0.wav,38121,0.05536,2.856996,1,6,3,dog_bark
38231-3-2-0.wav,38231,13.437498,17.437498,1,4,3,dog_bark
65472-1-0-0.wav,65472,86.356413,87.241771,2,5,1,car_horn
72259-1-9-5.wav,72259,226.938833,230.938833,2,5,1,car_horn
76091-6-4-0.wav,76091,4.212529,4.378813,1,2,6,gun_shot
184725-3-0-5.wav,184725,2.5,6.5,1,3,3,dog_bark
144028-3-0-0.wav,144028,0,1.799509,1,8,3,dog_bark
38236-3-2-3.wav,38236,14.934856,18.934856,1,7,3,dog_bark
26177-1-2-0.wav,26177,2.164053,3.670195,2,5,1,car_horn
162432-6-4-0.wav,162432,13.310539,14.338132,1,5,6,gun_shot
37869-3-1-0.wav,37869,6.003142,7.414477,1,5,3,dog_bark
170015-3-0-0.wav,170015,1.193864,1.790795,1,3,3,dog_bark
162540-1-1-0.wav,162540,5.888426,6.202331,1,1,1,car_horn
89210-3-0-0.wav,89210,0.056222,2.144197,1,7,3,dog_bark
191382-3-1-0.wav,191382,28.636596,32.636596,1,5,3,dog_bark
66587-3-0-0.wav,66587,1.836262,2.35271,1,5,3,dog_bark
44831-3-2-0.wav,44831,20.35725,21.81134,2,3,3,dog_bark
50223-3-0-1.wav,50223,2.808086,6.808086,2,9,3,dog_bark
176638-1-0-0.wav,176638,4.51208,5.061169,1,1,1,car_horn
71700-3-4-1.wav,71700,130.365574,134.365574,2,8,3,dog_bark
162434-6-2-0.wav,162434,2.525863,3.361458,1,6,6,gun_shot
139948-3-0-0.wav,139948,1.066204,4.182799,2,5,3,dog_bark
72567-1-4-1.wav,72567,55.18067,59.18067,2,2,1,car_horn
197320-6-4-0.wav,197320,11.236102,14.097039,1,2,6,gun_shot
145612-6-0-0.wav,145612,1.620559,2.595642,2,8,6,gun_shot
72259-1-7-13.wav,72259,149.781751,153.781751,2,5,1,car_horn
197080-3-0-1.wav,197080,0.5,4.5,1,7,3,dog_bark
7064-6-4-0.wav,7064,5.952204,7.283618,1,4,6,gun_shot
135544-6-0-0.wav,135544,1.551861,3.879652,1,6,6,gun_shot
44110-3-4-0.wav,44110,16.802122,18.437973,1,8,3,dog_bark
108187-3-3-0.wav,108187,18.010504,19.093609,2,2,3,dog_bark
99185-3-0-0.wav,99185,0.341411,0.950911,1,5,3,dog_bark
174294-6-1-0.wav,174294,4.167707,7.343939,1,1,6,gun_shot
50613-3-0-0.wav,50613,0,0.538526,1,8,3,dog_bark
174026-3-1-5.wav,174026,11.719766,15.719766,2,4,3,dog_bark
135544-6-2-0.wav,135544,6.262867,8.036423,1,6,6,gun_shot
7067-6-0-0.wav,7067,0.969265,3.698209,1,7,6,gun_shot
164312-3-4-0.wav,164312,25.711605,27.412932,1,1,3,dog_bark
72259-1-9-2.wav,72259,225.438833,229.438833,2,5,1,car_horn
72261-3-0-17.wav,72261,9.973879,13.973879,1,1,3,dog_bark
27349-3-2-1.wav,27349,41.980366,45.980366,2,2,3,dog_bark
52441-3-0-0.wav,52441,0,4,1,4,3,dog_bark
162432-6-1-0.wav,162432,3.130947,4.222765,1,5,6,gun_shot
79584-3-1-2.wav,79584,38.833412,42.833412,1,9,3,dog_bark
179096-3-0-9.wav,179096,4.5,8.5,1,2,3,dog_bark
28808-1-0-0.wav,28808,0,4,1,10,1,car_horn
196127-3-0-4.wav,196127,2,6,1,10,3,dog_bark
137803-3-0-1.wav,137803,0.5,4.5,1,9,3,dog_bark
128891-3-0-2.wav,128891,1,5,1,6,3,dog_bark
72259-1-7-9.wav,72259,147.781751,151.781751,2,5,1,car_horn
33641-3-7-0.wav,33641,17.74173,19.385669,1,9,3,dog_bark
97193-3-0-4.wav,97193,2,6,1,2,3,dog_bark
65750-3-3-74.wav,65750,350.029703,354.029703,2,3,3,dog_bark
71312-3-0-2.wav,71312,135.37905,139.37905,2,10,3,dog_bark
22973-3-0-1.wav,22973,0.64222,4.64222,2,10,3,dog_bark
128470-3-0-8.wav,128470,5.711988,9.711988,1,10,3,dog_bark
34771-3-0-5.wav,34771,2.5,6.5,1,5,3,dog_bark
97193-3-0-0.wav,97193,0,4,1,2,3,dog_bark
47926-3-0-0.wav,47926,1.674351,2.683324,1,4,3,dog_bark
7064-6-2-0.wav,7064,3.585246,4.760023,1,4,6,gun_shot
178118-3-1-0.wav,178118,3.373941,4.131185,2,9,3,dog_bark
203355-3-0-0.wav,203355,42.985765,44.114,2,6,3,dog_bark
135527-6-6-0.wav,135527,16.095015,18.533653,2,7,6,gun_shot
117048-3-0-17.wav,117048,8.5,12.5,1,3,3,dog_bark
4201-3-3-0.wav,4201,3.968154,4.976726,2,2,3,dog_bark
33849-3-0-0.wav,33849,0,0.264593,1,2,3,dog_bark
197073-3-0-0.wav,197073,0,0.6576,1,1,3,dog_bark
29936-3-3-0.wav,29936,16.941228,19.022853,2,8,3,dog_bark
117271-3-0-0.wav,117271,0,4,1,6,3,dog_bark
173994-3-0-3.wav,173994,1.5,5.5,1,4,3,dog_bark
51022-3-29-0.wav,51022,44.136601,44.596982,1,1,3,dog_bark
207124-3-1-0.wav,207124,2.736347,5.596604,1,3,3,dog_bark
110918-3-0-9.wav,110918,4.5,8.5,1,7,3,dog_bark
77927-3-0-0.wav,77927,29.236982,33.236982,2,10,3,dog_bark
159708-6-0-0.wav,159708,0,0.339735,1,7,6,gun_shot
197318-6-7-0.wav,197318,20.054592,21.886864,1,1,6,gun_shot
135526-6-12-0.wav,135526,27.766329,30.451053,1,3,6,gun_shot
34872-3-0-0.wav,34872,0,4,1,5,3,dog_bark
205013-6-0-0.wav,205013,0,1.497188,1,10,6,gun_shot
72567-1-0-0.wav,72567,0,4,2,2,1,car_horn
46656-6-5-0.wav,46656,10.761675,12.112513,1,1,6,gun_shot
4910-3-0-0.wav,4910,0.031494,0.647731,1,6,3,dog_bark
87275-1-1-0.wav,87275,1.613718,1.668236,2,1,1,car_horn
136399-6-0-0.wav,136399,0,3.353689,1,9,6,gun_shot
157322-3-0-4.wav,157322,2,6,1,6,3,dog_bark
9674-1-0-2.wav,9674,2.062597,6.062597,1,3,1,car_horn
4912-3-0-0.wav,4912,0,0.231748,1,6,3,dog_bark
26256-3-6-6.wav,26256,149.360644,153.360644,2,4,3,dog_bark
72567-1-4-3.wav,72567,56.18067,60.18067,2,2,1,car_horn
18594-1-6-0.wav,18594,77.175828,77.611488,1,3,1,car_horn
29936-3-1-0.wav,29936,7.862139,10.071864,2,8,3,dog_bark
159708-6-5-0.wav,159708,1.516277,1.822596,1,7,6,gun_shot
180256-3-0-2.wav,180256,1,5,1,1,3,dog_bark
61077-3-1-0.wav,61077,32.394596,34.434647,1,8,3,dog_bark
76089-6-0-0.wav,76089,0.433166,1.013356,1,2,6,gun_shot
7965-3-22-0.wav,7965,172.244126,175.170082,2,10,3,dog_bark
200161-3-6-4.wav,200161,39.617328,43.617328,1,3,3,dog_bark
26256-3-4-0.wav,26256,30.938363,34.938363,2,4,3,dog_bark
63292-3-0-1.wav,63292,0.5,4.5,1,3,3,dog_bark
200460-6-0-0.wav,200460,1.282736,3.181186,1,10,6,gun_shot
183992-3-0-3.wav,183992,1.5,5.5,1,7,3,dog_bark
155130-1-1-0.wav,155130,71.566281,72.244063,1,9,1,car_horn
174873-3-5-12.wav,174873,247.301632,251.301632,1,8,3,dog_bark
81722-3-0-21.wav,81722,10.5,14.5,2,9,3,dog_bark
110918-3-0-1.wav,110918,0.5,4.5,1,7,3,dog_bark
72259-1-9-15.wav,72259,231.938833,235.938833,2,5,1,car_horn
135527-6-3-0.wav,135527,9.205861,10.486146,2,7,6,gun_shot
20841-3-6-0.wav,20841,29.608358,30.223228,2,3,3,dog_bark
19496-3-1-1.wav,19496,41.920638,45.920638,2,3,3,dog_bark
41372-3-0-25.wav,41372,29.892794,33.892794,2,3,3,dog_bark
179386-3-0-3.wav,179386,1.5,5.5,1,3,3,dog_bark
145612-6-1-0.wav,145612,3.886596,4.683142,2,8,6,gun_shot
157649-3-2-0.wav,157649,23.8413,27.8413,2,8,3,dog_bark
204919-3-1-0.wav,204919,10.451745,14.451745,2,6,3,dog_bark
63292-3-0-0.wav,63292,0,4,1,3,3,dog_bark
110371-3-0-1.wav,110371,0.790852,4.790852,1,5,3,dog_bark
61077-3-2-0.wav,61077,36.017445,39.71064,1,8,3,dog_bark
72259-1-7-8.wav,72259,147.281751,151.281751,2,5,1,car_horn
180156-1-8-0.wav,180156,25.488681,26.086759,2,9,1,car_horn
190996-3-0-0.wav,190996,12.510494,16.510494,2,8,3,dog_bark
72259-1-7-5.wav,72259,145.781751,149.781751,2,5,1,car_horn
179096-3-0-10.wav,179096,5,9,1,2,3,dog_bark
161923-3-0-0.wav,161923,0,4,1,6,3,dog_bark
51024-3-0-3.wav,51024,1.899669,5.899669,2,10,3,dog_bark
72567-1-4-5.wav,72567,57.18067,61.18067,2,2,1,car_horn
136399-6-1-0.wav,136399,4.547806,8.231783,1,9,6,gun_shot
72259-1-7-21.wav,72259,153.781751,157.781751,2,5,1,car_horn
24074-1-0-5.wav,24074,15.560993,19.560993,1,1,1,car_horn
26255-3-6-0.wav,26255,27.82535,28.543424,2,10,3,dog_bark
7389-1-3-3.wav,7389,97.609623,101.609623,2,4,1,car_horn
174841-1-0-0.wav,174841,1.05814,2.870053,1,4,1,car_horn
148838-6-1-0.wav,148838,1.270571,2.476207,1,3,6,gun_shot
103076-3-2-0.wav,103076,10.265534,10.717475,1,8,3,dog_bark
20841-3-2-0.wav,20841,7.756822,8.584532,2,3,3,dog_bark
26186-1-0-0.wav,26186,0,0.392109,1,9,1,car_horn
344-3-1-0.wav,344,1.401936,2.666725,1,4,3,dog_bark
9031-3-1-0.wav,9031,5.55171,5.967569,1,1,3,dog_bark
125554-3-0-0.wav,125554,0.572068,2.220842,1,6,3,dog_bark
135544-6-13-0.wav,135544,37.078392,38.242287,1,6,6,gun_shot
46656-6-4-0.wav,46656,9.118156,10.626591,1,1,6,gun_shot
156194-1-0-0.wav,156194,0,0.252086,2,1,1,car_horn
199769-1-0-3.wav,199769,2.348273,6.348273,1,3,1,car_horn
128030-3-1-0.wav,128030,3.851144,4.430814,1,3,3,dog_bark
34771-3-0-10.wav,34771,5,9,1,5,3,dog_bark
125791-3-0-12.wav,125791,6,10,1,1,3,dog_bark
147672-3-2-0.wav,147672,3.781219,4.161808,1,2,3,dog_bark
174282-6-2-0.wav,174282,5.210563,8.995904,1,9,6,gun_shot
135527-6-14-4.wav,135527,50.406976,54.406976,2,7,6,gun_shot
20571-3-0-0.wav,20571,11.239642,14.185956,2,10,3,dog_bark
23131-3-4-0.wav,23131,41.386153,41.996663,2,2,3,dog_bark
24074-1-0-6.wav,24074,16.060993,20.060993,1,1,1,car_horn
126521-3-0-17.wav,126521,10.821995,14.821995,2,5,3,dog_bark
105088-3-0-19.wav,105088,9.5,13.5,1,9,3,dog_bark
14524-1-0-0.wav,14524,45.748852,46.598538,2,7,1,car_horn
70168-3-1-20.wav,70168,27.630393,31.630393,2,8,3,dog_bark
46656-6-0-0.wav,46656,0.247654,1.666033,1,1,6,gun_shot
14468-3-0-3.wav,14468,2.337557,6.337557,1,10,3,dog_bark
126521-3-0-12.wav,126521,8.321995,12.321995,2,5,3,dog_bark
29937-3-0-8.wav,29937,4,8,2,5,3,dog_bark
82811-3-0-1.wav,82811,1.718396,5.718396,1,3,3,dog_bark
162433-6-4-0.wav,162433,2.256555,2.793572,1,8,6,gun_shot
72259-1-7-20.wav,72259,153.281751,157.281751,2,5,1,car_horn
116485-3-2-4.wav,116485,29.595083,33.595083,1,7,3,dog_bark
71309-1-0-8.wav,71309,4.406025,8.406025,2,8,1,car_horn
43802-1-1-0.wav,43802,2.425507,2.627632,1,6,1,car_horn
135527-6-0-0.wav,135527,0,1.280285,2,7,6,gun_shot
197318-6-9-0.wav,197318,27.659775,29.592446,1,1,6,gun_shot
71312-3-0-1.wav,71312,134.87905,138.87905,2,10,3,dog_bark
155488-3-3-1.wav,155488,147.923873,151.923873,2,6,3,dog_bark
72259-1-9-8.wav,72259,228.438833,232.438833,2,5,1,car_horn
155129-1-0-0.wav,155129,13.299687,13.403296,1,2,1,car_horn
107190-3-0-0.wav,107190,0,0.794875,1,8,3,dog_bark
7389-1-4-11.wav,7389,166.261242,170.261242,2,4,1,car_horn
103076-3-1-0.wav,103076,6.788349,7.756796,1,8,3,dog_bark
63932-3-1-0.wav,63932,36.729332,40.729332,1,4,3,dog_bark
71309-1-0-1.wav,71309,0.906025,4.906025,2,8,1,car_horn
179866-1-0-0.wav,179866,0.145435,0.630933,1,2,1,car_horn
52441-3-0-13.wav,52441,6.5,10.5,1,4,3,dog_bark
74513-3-0-5.wav,74513,2.933328,6.933328,1,7,3,dog_bark
201207-3-0-0.wav,201207,0,2.083529,1,4,3,dog_bark
68389-3-2-0.wav,68389,7.818533,9.227161,1,4,3,dog_bark
180156-1-9-0.wav,180156,26.403389,26.755199,2,9,1,car_horn
197318-6-10-0.wav,197318,31.24902,32.5291,1,1,6,gun_shot
197318-6-2-0.wav,197318,4.417532,6.350202,1,1,6,gun_shot
161922-3-1-5.wav,161922,45.618484,49.618484,2,6,3,dog_bark
193394-3-0-10.wav,193394,5,9,1,1,3,dog_bark
135544-6-14-0.wav,135544,38.242287,39.239912,1,6,6,gun_shot
77233-3-0-79.wav,77233,39.5,43.5,2,5,3,dog_bark
19496-3-1-0.wav,19496,41.420638,45.420638,2,3,3,dog_bark
138468-1-0-0.wav,138468,0.289342,3.890508,2,9,1,car_horn
135526-6-10-0.wav,135526,22.759683,25.371846,1,3,6,gun_shot
7389-1-4-12.wav,7389,166.761242,170.761242,2,4,1,car_horn
116485-3-2-0.wav,116485,27.595083,31.595083,1,7,3,dog_bark
51027-3-0-7.wav,51027,3.5,7.5,2,6,3,dog_bark
72579-3-0-4.wav,72579,5.486718,9.486718,1,1,3,dog_bark
179865-1-0-0.wav,179865,0.315169,1.648178,2,3,1,car_horn
117536-1-0-0.wav,117536,31.064967,31.640588,2,4,1,car_horn
180156-1-11-0.wav,180156,31.029699,31.645367,2,9,1,car_horn
199769-1-0-14.wav,199769,7.848273,11.848273,1,3,1,car_horn
57596-3-0-0.wav,57596,0.591383,3.288668,2,7,3,dog_bark
74950-3-0-0.wav,74950,0.333126,4.333126,1,4,3,dog_bark
83465-1-0-0.wav,83465,1.334117,1.859058,1,8,1,car_horn
162703-1-0-0.wav,162703,0.432845,1.592012,2,1,1,car_horn
118101-3-0-0.wav,118101,1.042871,5.042871,1,1,3,dog_bark
151359-1-0-0.wav,151359,5.038068,5.180168,1,3,1,car_horn
136399-6-5-0.wav,136399,21.4941,23.856927,1,9,6,gun_shot
135527-6-8-0.wav,135527,21.642918,23.471897,2,7,6,gun_shot
135526-6-9-0.wav,135526,20.776374,22.759683,1,3,6,gun_shot
160575-3-1-0.wav,160575,3.450622,4.514564,2,6,3,dog_bark
82024-3-0-5.wav,82024,25.151009,29.151009,2,7,3,dog_bark
161922-3-1-6.wav,161922,46.118484,50.118484,2,6,3,dog_bark
159708-6-3-0.wav,159708,0.914779,1.214135,1,7,6,gun_shot
165567-3-4-0.wav,165567,29.347624,31.26,2,9,3,dog_bark
113785-3-0-0.wav,113785,0.259572,0.703092,1,2,3,dog_bark
155314-3-0-2.wav,155314,1,5,1,7,3,dog_bark
7389-1-0-3.wav,7389,1.5,5.5,2,4,1,car_horn
175853-1-0-0.wav,175853,0.077038,0.360623,1,9,1,car_horn
50618-6-0-0.wav,50618,7.305945,8.639775,1,4,6,gun_shot
84254-6-0-0.wav,84254,0.314041,1.369388,1,5,6,gun_shot
199261-3-0-4.wav,199261,2.211116,6.211116,1,10,3,dog_bark
72723-3-0-0.wav,72723,0,1.410612,1,9,3,dog_bark
179862-1-0-0.wav,179862,0.324883,0.70578,1,4,1,car_horn
143115-1-4-0.wav,143115,58.001372,58.353505,2,6,1,car_horn
183992-3-0-9.wav,183992,4.5,8.5,1,7,3,dog_bark
174284-6-0-0.wav,174284,0,2.549372,1,7,6,gun_shot
194753-3-0-0.wav,194753,0,0.752941,2,6,3,dog_bark
27217-3-0-22.wav,27217,11,15,1,7,3,dog_bark
169261-6-0-0.wav,169261,0.571057,2.23122,1,10,6,gun_shot
34871-3-9-0.wav,34871,64.342534,68.342534,2,7,3,dog_bark
87275-1-2-0.wav,87275,1.817251,1.871768,2,1,1,car_horn
157322-3-0-6.wav,157322,3,7,1,6,3,dog_bark
62048-3-0-3.wav,62048,1.5,5.5,1,8,3,dog_bark
72539-3-0-6.wav,72539,9.80482,13.80482,1,2,3,dog_bark
52077-3-0-8.wav,52077,4.60243,8.60243,1,3,3,dog_bark
156091-1-0-0.wav,156091,1.175595,2.9223,2,7,1,car_horn
72259-1-7-6.wav,72259,146.281751,150.281751,2,5,1,car_horn
175915-3-1-8.wav,175915,123.071504,127.071504,2,9,3,dog_bark
128240-3-0-42.wav,128240,21,25,1,10,3,dog_bark
209672-3-6-0.wav,209672,20.436615,21.172123,1,10,3,dog_bark
174840-1-0-0.wav,174840,0.89259,3.875029,1,3,1,car_horn
135526-6-3-0.wav,135526,9.045825,10.569587,1,3,6,gun_shot
69661-3-0-23.wav,69661,11.5,15.5,1,10,3,dog_bark
71700-3-4-3.wav,71700,131.365574,135.365574,2,8,3,dog_bark
35800-6-0-0.wav,35800,0.297187,4.297187,1,2,6,gun_shot
61250-3-0-62.wav,61250,31,35,2,9,3,dog_bark
58202-1-0-0.wav,58202,0,1.455435,1,2,1,car_horn
57105-3-1-0.wav,57105,232.256082,236.256082,2,9,3,dog_bark
70098-3-0-0.wav,70098,0.13072,2.272509,1,9,3,dog_bark
153057-1-0-0.wav,153057,0.284091,1.383136,1,7,1,car_horn
162432-6-13-0.wav,162432,26.877976,27.712896,1,5,6,gun_shot
197320-6-7-0.wav,197320,20.372644,22.77214,1,2,6,gun_shot
51024-3-0-23.wav,51024,11.899669,15.899669,2,10,3,dog_bark
115411-3-3-0.wav,115411,23.161936,27.161936,2,7,3,dog_bark
177620-3-0-20.wav,177620,11.664997,15.664997,2,9,3,dog_bark
155310-3-0-0.wav,155310,0,2.774785,1,1,3,dog_bark
41306-3-0-10.wav,41306,5,9,2,10,3,dog_bark
72567-1-4-6.wav,72567,57.68067,61.68067,2,2,1,car_horn
185436-1-6-0.wav,185436,235.134535,238.107337,2,5,1,car_horn
